target_leaf,distance_from_source,t_flip_absolute,t_flip_relative,warmup_ok,a,b,lr,seed,local_steps,branching,depth,leaf_size,p,d_param,n_meas_rounds,nucleation_leaf,t_nucleation
9,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
10,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
11,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
12,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
13,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
14,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
15,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
16,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
17,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
18,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
19,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
20,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
21,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
22,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
23,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
24,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
25,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
26,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
27,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
28,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
29,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
30,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
31,,,,True,2.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
0,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
1,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
2,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
3,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
4,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
5,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
6,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
7,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
8,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
9,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
10,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
11,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
12,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
13,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
14,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
15,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
16,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
17,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
18,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
19,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
20,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
21,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
22,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
23,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
24,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
25,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
26,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
27,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
28,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
29,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
30,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
31,,,,True,2.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
0,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
1,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
2,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
3,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
4,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
5,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
6,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
7,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
8,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
9,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
10,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
11,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
12,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
13,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
14,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
15,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
16,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
17,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
18,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
19,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
20,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
21,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
22,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
23,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
24,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
25,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
26,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
27,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
28,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
29,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
30,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
31,,,,True,4.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
0,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
1,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
2,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
3,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
4,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
5,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
6,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
7,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
8,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
9,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
10,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
11,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
12,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
13,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
14,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
15,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
16,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
17,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
18,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
19,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
20,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
21,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
22,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
23,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
24,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
25,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
26,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
27,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
28,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
29,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
30,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
31,,,,True,4.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
0,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
1,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
2,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
3,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
4,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
5,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
6,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
7,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
8,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
9,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
10,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
11,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
12,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
13,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
14,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
15,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
16,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
17,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
18,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
19,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
20,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
21,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
22,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
23,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
24,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
25,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
26,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
27,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
28,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
29,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
30,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
31,,,,True,4.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
0,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
1,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
2,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
3,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
4,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
5,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
6,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
7,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
8,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
9,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
10,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
11,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
12,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
13,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
14,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
15,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
16,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
17,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
18,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
19,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
20,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
21,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
22,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
23,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
24,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
25,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
26,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
27,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
28,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
29,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
30,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
31,,,,True,4.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
0,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
1,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
2,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
3,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
4,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
5,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
6,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
7,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
8,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
9,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
10,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
11,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
12,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
13,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
14,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
15,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
16,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
17,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
18,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
19,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
20,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
21,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
22,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
23,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
24,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
25,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
26,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
27,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
28,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
29,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
30,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
31,,,,True,4.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
0,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
1,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
2,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
3,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
4,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
5,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
6,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
7,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
8,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
9,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
10,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
11,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
12,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
13,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
14,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
15,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
16,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
17,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
18,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
19,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
20,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
21,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
22,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
23,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
24,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
25,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
26,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
27,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
28,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
29,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
30,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
31,,,,True,8.0,0.042,0.1,0,50,2,5,4,2.0,1,200,,
0,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
1,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
2,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
3,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
4,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
5,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
6,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
7,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
8,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
9,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
10,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
11,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
12,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
13,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
14,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
15,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
16,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
17,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
18,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
19,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
20,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
21,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
22,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
23,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
24,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
25,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
26,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
27,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
28,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
29,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
30,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
31,,,,True,8.0,0.042,0.1,1,50,2,5,4,2.0,1,200,,
0,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
1,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
2,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
3,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
4,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
5,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
6,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
7,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
8,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
9,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
10,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
11,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
12,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
13,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
14,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
15,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
16,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
17,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
18,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
19,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
20,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
21,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
22,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
23,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
24,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
25,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
26,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
27,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
28,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
29,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
30,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
31,,,,True,8.0,0.042,0.1,2,50,2,5,4,2.0,1,200,,
0,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
1,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
2,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
3,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
4,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
5,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
6,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
7,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
8,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
9,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
10,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
11,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
12,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
13,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
14,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
15,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
16,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
17,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
18,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
19,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
20,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
21,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
22,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
23,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
24,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
25,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
26,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
27,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
28,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
29,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
30,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
31,,,,True,8.0,0.042,0.1,3,50,2,5,4,2.0,1,200,,
0,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
1,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
2,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
3,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
4,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
5,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
6,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
7,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
8,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
9,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
10,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
11,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
12,,,,True,8.0,0.042,0.1,4,50,2,5,4,2.0,1,200,,
